#28Mg cut
mg28 28Mg  # name title
2.32029636949594 12.17488950526934
2.312749435716398 11.87106564953852
2.319164329429008 11.4828462783269
2.334258196988092 11.28592340887173
2.355012264881832 11.49409901372434
2.361427158594443 11.85981291414108
2.361427158594443 12.16363676987191
2.341805130767634 12.41119694861555
2.32029636949594 12.17488950526934
