#29Al cut
al29 29Al  # name title
2.230110510830413 12.96258098309001
2.222563577050872 12.74877901053869
2.227091737318597 12.22552681455782
2.250864578724154 12.33242780083348
2.258034165814719 12.68126259815406
2.252751312169039 12.94007551229514
2.24218560487768 13.04135013087208
2.230110510830413 12.96258098309001
