#30Al cut
al30 30Al  # name title
2.305579848625833 13.10324017555799
2.298032914846291 12.76003174593613
2.31237208902742 12.38869147782067
2.325579223141619 12.24803228535269
2.340295744011726 12.54060340568608
2.339541050633771 12.91194367380154
2.326333916519573 13.14825111714774
2.305579848625833 13.10324017555799
