#24Ne cut
ne24 24Ne # name title
2.391858929001291 12.19381013629475
2.387903754255472 11.1361178128416
2.384937373196108 10.21063702982009
2.388892547941927 9.5
2.3938365163742 9.16947114892089
2.412623596416839 9.367788459568356
2.413612390103294 10.12800481705031
2.417567564849112 11.66496397456817
2.411634802730384 12.29296879161848
2.406690834298111 12.37560100438826
2.391858929001291 12.19381013629475
