#23Ne cut
ne23 23Ne # name title
2.292979560355823 12.16075725118684
2.289024385610004 11.23527646816533
2.285069210864186 10.16105770215822
2.282102829804822 9.632211540431644
2.287046798237095 9.46694711489209
2.298912322474551 9.5
2.305833878279734 10.01231971917262
2.312755434084917 10.90474761708622
2.308800259339098 11.83022840010773
2.301878703533915 12.19381013629475
2.292979560355823 12.16075725118684
