#26Na cut
na26 26Na # name title
2.36417270578056 13.48287265550328
2.360217531034741 12.29296879161848
2.357251149975377 11.10306492773368
2.357251149975377 10.42548078302151
2.367139086839924 10.243689914928
2.381970992136744 10.3924278979136
2.386914960569017 11.36748800859697
2.388892547941927 12.9540264937767
2.386914960569017 13.48287265550328
2.375049436331561 13.59855775338097
2.36417270578056 13.48287265550328
