run, ts, ppac, f2pl, f3pl, hwtriga, hwtrigb, refp, reft
507, 19632914926, 2176049, 0, 3574, 2087, 21902, 0, 40645
507, 19633060364, 2176256, 0, 3575, 2088, 21903, 0, 40645
507, 19633126609, 2176389, 0, 3575, 2089, 21905, 0, 40645
507, 19634675161, 2176527, 0, 3575, 2090, 21907, 0, 40645
507, 19637737040, 2176607, 0, 3576, 2091, 21907, 1, 40645
507, 19637807035, 2176772, 0, 3577, 2092, 21909, 0, 40645
507, 19637918137, 2176998, 0, 3577, 2093, 21911, 0, 40645
507, 19637968332, 2177074, 0, 3577, 2094, 21913, 0, 40645
507, 19638080240, 2177244, 0, 3577, 2095, 21916, 0, 40645
507, 19638167881, 2177421, 0, 3577, 2096, 21919, 0, 40645
507, 19642702409, 2177477, 0, 3577, 2097, 21921, 0, 40645
507, 19642803358, 2177696, 0, 3578, 2098, 21924, 0, 40645
507, 19642895150, 2177875, 0, 3578, 2099, 21926, 0, 40645
507, 19643008746, 2178065, 0, 3578, 2100, 21927, 0, 40645
507, 19643176244, 2178362, 0, 3578, 2101, 21930, 0, 40645
507, 19647726748, 2178465, 0, 3578, 2102, 21932, 0, 40645
507, 19647795527, 2178609, 0, 3580, 2103, 21935, 0, 40645
507, 19648073752, 2179075, 0, 3580, 2104, 21937, 0, 40645
507, 19648159171, 2179241, 0, 3581, 2105, 21938, 0, 40645
507, 19652709251, 2179327, 0, 3581, 2106, 21939, 0, 40645
507, 19652880297, 2179675, 0, 3582, 2107, 21940, 0, 40645
507, 19652942604, 2179790, 0, 3582, 2108, 21941, 0, 40645
507, 19653106243, 2180079, 0, 3582, 2109, 21942, 0, 40645
507, 19657698253, 2180252, 0, 3582, 2110, 21945, 0, 40645
507, 19657903981, 2180663, 0, 3583, 2111, 21947, 0, 40645
507, 19658086774, 2180949, 0, 3583, 2112, 21949, 0, 40645
507, 19658174601, 2181117, 0, 3583, 2113, 21950, 0, 40645
507, 19662710071, 2181180, 0, 3583, 2114, 21952, 0, 40645
507, 19662783920, 2181342, 0, 3583, 2115, 21953, 0, 40645
507, 19662845441, 2181471, 0, 3583, 2116, 21954, 0, 40645
507, 19662916062, 2181613, 0, 3583, 2117, 21955, 0, 40645
507, 19662972449, 2181704, 0, 3584, 2118, 21958, 0, 40645
507, 19663090319, 2181884, 0, 3584, 2119, 21959, 0, 40645
507, 19663194514, 2182088, 0, 3584, 2120, 21960, 0, 40645
507, 19667753996, 2182209, 0, 3585, 2121, 21961, 0, 40645
507, 19667948878, 2182580, 0, 3587, 2122, 21963, 0, 40645
507, 19668004462, 2182665, 0, 3587, 2123, 21964, 0, 40645
507, 19668122144, 2182859, 0, 3587, 2124, 21966, 0, 40645
507, 19672696310, 2182986, 0, 3587, 2125, 21967, 0, 40645
507, 19672995849, 2183532, 0, 3588, 2126, 21969, 0, 40645
507, 19673070334, 2183650, 0, 3588, 2127, 21971, 0, 40645
507, 19677713882, 2183913, 0, 3588, 2128, 21974, 0, 40645
507, 19677877108, 2184247, 0, 3589, 2129, 21976, 0, 40645
507, 19677935747, 2184347, 0, 3589, 2130, 21978, 0, 40645
507, 19678027923, 2184474, 0, 3589, 2131, 21979, 0, 40645
507, 19678099940, 2184595, 0, 3589, 2132, 21981, 0, 40645
507, 19678192827, 2184784, 0, 3589, 2133, 21983, 0, 40645
507, 19682745397, 2184899, 0, 3590, 2134, 21984, 0, 40645
507, 19682821088, 2185069, 0, 3590, 2135, 21985, 0, 40645
507, 19683107831, 2185556, 0, 3590, 2136, 21986, 0, 40645
507, 19683163876, 2185670, 0, 3591, 2137, 21987, 0, 40645
507, 19687726262, 2185798, 0, 3592, 2138, 21988, 0, 40645
507, 19687805813, 2185956, 0, 3592, 2139, 21991, 0, 40645
507, 19687917433, 2186161, 0, 3593, 2140, 21994, 0, 40645
507, 19687981510, 2186256, 0, 3593, 2141, 21997, 0, 40645
507, 19692715775, 2186646, 0, 3593, 2142, 21998, 0, 40645
507, 19692841335, 2186926, 0, 3593, 2143, 22000, 0, 40645
507, 19692953097, 2187128, 0, 3593, 2144, 22001, 0, 40645
507, 19693098975, 2187344, 0, 3594, 2145, 22003, 0, 40645
507, 19693160694, 2187464, 0, 3596, 2146, 22006, 0, 40645
507, 19697695689, 2187528, 0, 3596, 2147, 22007, 0, 40645
507, 19697752546, 2187634, 0, 3596, 2148, 22009, 0, 40645
507, 19697817283, 2187769, 0, 3596, 2149, 22010, 0, 40645
507, 19697981056, 2188043, 0, 3596, 2150, 22012, 0, 40645
507, 19698155059, 2188339, 0, 3596, 2151, 22014, 0, 40645
507, 19702706830, 2188432, 0, 3596, 2152, 22016, 0, 40645
507, 19702789770, 2188604, 0, 3597, 2153, 22019, 0, 40645
507, 19702857091, 2188743, 0, 3598, 2154, 22021, 0, 40645
507, 19702924896, 2188863, 0, 3598, 2155, 22022, 0, 40645
507, 19702983773, 2188948, 0, 3598, 2156, 22023, 0, 40645
507, 19707777617, 2189454, 0, 3599, 2157, 22025, 0, 40645
507, 19707830931, 2189563, 0, 3600, 2158, 22027, 0, 40645
507, 19707930705, 2189758, 0, 3600, 2159, 22028, 0, 40645
507, 19708057149, 2189933, 0, 3600, 2160, 22029, 0, 40645
507, 19708142193, 2190101, 0, 3600, 2161, 22030, 0, 40645
507, 19712719903, 2190239, 0, 3602, 2162, 22032, 0, 40645
507, 19712845271, 2190495, 0, 3602, 2163, 22033, 0, 40645
507, 19712933740, 2190640, 0, 3602, 2164, 22035, 0, 40645
507, 19713101023, 2190928, 0, 3602, 2165, 22038, 0, 40645
507, 19713154562, 2191030, 0, 3602, 2166, 22040, 0, 40645
507, 19717706135, 2191131, 0, 3602, 2167, 22044, 0, 40646
507, 19717925293, 2191570, 0, 3602, 2168, 22047, 0, 40646
507, 19717979464, 2191649, 0, 3603, 2169, 22048, 0, 40646
507, 19718111130, 2191835, 0, 3603, 2170, 22049, 0, 40646
507, 19722698600, 2191988, 0, 3603, 2171, 22050, 0, 40646
507, 19722818270, 2192246, 0, 3604, 2172, 22053, 0, 40646
507, 19722889433, 2192375, 0, 3605, 2173, 22054, 0, 40646
507, 19722950062, 2192465, 0, 3605, 2174, 22055, 0, 40646
507, 19723045604, 2192600, 0, 3605, 2175, 22056, 0, 40646
507, 19723130649, 2192774, 0, 3605, 2176, 22057, 0, 40646
507, 19723187634, 2192869, 0, 3605, 2177, 22058, 0, 40646
507, 19727708399, 2192904, 0, 3605, 2178, 22059, 0, 40646
507, 19727792881, 2193078, 0, 3606, 2179, 22061, 0, 40646
507, 19727955553, 2193389, 0, 3606, 2180, 22063, 0, 40646
507, 19728024543, 2193478, 0, 3606, 2181, 22064, 0, 40646
507, 19728079157, 2193577, 0, 3607, 2182, 22067, 0, 40646
507, 19728180157, 2193755, 0, 3608, 2183, 22070, 0, 40646
507, 19732716687, 2193830, 0, 3608, 2184, 22071, 0, 40646
507, 19732779658, 2193954, 0, 3608, 2185, 22072, 0, 40646
507, 19732849135, 2194102, 0, 3608, 2186, 22076, 0, 40646
507, 19733023820, 2194373, 0, 3608, 2187, 22078, 0, 40646
507, 19733165632, 2194634, 0, 3608, 2188, 22079, 0, 40646
507, 19734675162, 2194689, 0, 3608, 2189, 22080, 0, 40646
507, 19737728796, 2194762, 0, 3608, 2190, 22080, 1, 40646
507, 19737800315, 2194907, 0, 3608, 2191, 22081, 0, 40646
507, 19737955155, 2195182, 0, 3609, 2192, 22082, 0, 40646
507, 19738123792, 2195467, 0, 3609, 2193, 22084, 0, 40646
507, 19742762623, 2195735, 0, 3609, 2194, 22086, 0, 40646
507, 19742885127, 2195981, 0, 3609, 2195, 22088, 0, 40646
507, 19742945086, 2196070, 0, 3609, 2196, 22090, 0, 40646
507, 19743039978, 2196216, 0, 3609, 2197, 22093, 0, 40646
507, 19743157444, 2196427, 0, 3609, 2198, 22095, 0, 40646
507, 19747701765, 2196509, 0, 3609, 2199, 22098, 0, 40646
507, 19747910491, 2196908, 0, 3611, 2200, 22102, 0, 40646
507, 19747973122, 2196996, 0, 3611, 2201, 22104, 0, 40646
507, 19748075599, 2197124, 0, 3611, 2202, 22106, 0, 40646
507, 19748178019, 2197340, 0, 3611, 2203, 22108, 0, 40646
507, 19752877549, 2197787, 0, 3611, 2204, 22110, 0, 40646
507, 19752991117, 2197961, 0, 3611, 2205, 22111, 0, 40646
507, 19753066214, 2198071, 0, 3611, 2206, 22112, 0, 40646
507, 19753170184, 2198257, 0, 3611, 2207, 22114, 0, 40646
507, 19757795945, 2198509, 0, 3613, 2208, 22115, 0, 40646
507, 19758080327, 2199001, 0, 3613, 2209, 22116, 0, 40646
507, 19758168401, 2199160, 0, 3613, 2210, 22117, 0, 40646
507, 19762739907, 2199297, 0, 3613, 2211, 22119, 0, 40646
507, 19762795336, 2199416, 0, 3614, 2212, 22122, 0, 40646
507, 19763021585, 2199756, 0, 3616, 2213, 22124, 0, 40646
507, 19763131517, 2199976, 0, 3616, 2214, 22125, 0, 40646
507, 19767989886, 2200659, 0, 3616, 2215, 22127, 0, 40646
507, 19768056913, 2200758, 0, 3616, 2216, 22129, 0, 40646
507, 19768125542, 2200901, 0, 3616, 2217, 22130, 0, 40646
507, 19772707116, 2201059, 0, 3616, 2218, 22131, 0, 40646
507, 19772906068, 2201460, 0, 3617, 2219, 22135, 0, 40646
507, 19773012991, 2201620, 0, 3617, 2220, 22136, 0, 40646
507, 19773078342, 2201730, 0, 3617, 2221, 22137, 0, 40646
507, 19777718472, 2201985, 0, 3618, 2222, 22140, 0, 40646
507, 19777862896, 2202271, 0, 3618, 2223, 22142, 0, 40646
507, 19777979920, 2202456, 0, 3618, 2224, 22144, 0, 40646
507, 19778147958, 2202748, 0, 3618, 2225, 22145, 0, 40646
507, 19782705110, 2202857, 0, 3618, 2226, 22146, 0, 40646
507, 19782812092, 2203099, 0, 3619, 2227, 22150, 0, 40646
507, 19782872111, 2203216, 0, 3620, 2228, 22151, 0, 40646
507, 19782927374, 2203312, 0, 3620, 2229, 22152, 0, 40646
507, 19782986023, 2203393, 0, 3621, 2230, 22156, 0, 40646
507, 19783108669, 2203596, 0, 3621, 2231, 22159, 0, 40646
507, 19787730012, 2203814, 0, 3623, 2232, 22162, 0, 40646
507, 19787824541, 2204016, 0, 3624, 2233, 22164, 0, 40646
507, 19787878256, 2204104, 0, 3625, 2234, 22166, 0, 40646
507, 19788028934, 2204302, 0, 3625, 2235, 22168, 0, 40646
507, 19788154565, 2204558, 0, 3625, 2236, 22170, 0, 40646
507, 19792693696, 2204626, 0, 3626, 2237, 22172, 0, 40646
507, 19792784142, 2204843, 0, 3626, 2238, 22175, 0, 40646
507, 19793124127, 2205408, 0, 3627, 2239, 22176, 0, 40646
507, 19793186696, 2205508, 0, 3628, 2240, 22178, 0, 40646
507, 19797735350, 2205615, 0, 3628, 2241, 22179, 0, 40646
507, 19797809727, 2205769, 0, 3631, 2242, 22181, 0, 40646
507, 19797912291, 2205958, 0, 3631, 2243, 22183, 0, 40646
507, 19797992268, 2206082, 0, 3631, 2244, 22184, 0, 40646
507, 19798142236, 2206352, 0, 3631, 2245, 22185, 0, 40646
507, 19802704598, 2206456, 0, 3633, 2246, 22187, 0, 40646
507, 19802785995, 2206622, 0, 3634, 2247, 22192, 0, 40646
507, 19802870685, 2206782, 0, 3635, 2248, 22195, 0, 40646
507, 19802951968, 2206924, 0, 3635, 2249, 22197, 0, 40646
507, 19803032798, 2207026, 0, 3635, 2250, 22200, 0, 40646
507, 19803136907, 2207226, 0, 3636, 2251, 22202, 0, 40646
507, 19807735128, 2207423, 0, 3636, 2252, 22203, 0, 40646
507, 19807907064, 2207768, 0, 3637, 2253, 22206, 0, 40646
507, 19807991368, 2207892, 0, 3637, 2254, 22208, 0, 40646
507, 19808103694, 2208058, 0, 3637, 2255, 22210, 0, 40646
507, 19812694360, 2208227, 0, 3637, 2256, 22211, 0, 40646
507, 19812791718, 2208449, 0, 3637, 2257, 22214, 0, 40646
507, 19812871385, 2208621, 0, 3637, 2258, 22216, 0, 40646
507, 19813002737, 2208834, 0, 3637, 2259, 22217, 0, 40646
507, 19813121863, 2209032, 0, 3637, 2260, 22219, 0, 40646
507, 19817713095, 2209210, 0, 3638, 2261, 22220, 0, 40647
507, 19817788434, 2209377, 0, 3638, 2262, 22221, 0, 40647
507, 19817848381, 2209510, 0, 3638, 2263, 22222, 0, 40647
507, 19817980658, 2209722, 0, 3639, 2264, 22225, 0, 40647
507, 19818057533, 2209804, 0, 3639, 2265, 22228, 0, 40647
507, 19818115648, 2209919, 0, 3639, 2266, 22229, 0, 40647
507, 19818163363, 2209997, 0, 3639, 2267, 22230, 0, 40647
507, 19822828564, 2210358, 0, 3639, 2268, 22231, 0, 40647
507, 19823055890, 2210725, 0, 3642, 2269, 22235, 0, 40647
507, 19823134293, 2210869, 0, 3643, 2270, 22238, 0, 40647
507, 19827701513, 2210994, 0, 3644, 2271, 22241, 0, 40647
507, 19827803673, 2211221, 0, 3644, 2272, 22242, 0, 40647
507, 19827926261, 2211452, 0, 3644, 2273, 22245, 0, 40647
507, 19828001752, 2211565, 0, 3644, 2274, 22248, 0, 40647
507, 19828078637, 2211701, 0, 3645, 2275, 22249, 0, 40647
507, 19828176613, 2211894, 0, 3646, 2276, 22252, 0, 40647
507, 19832738885, 2212013, 0, 3646, 2277, 22253, 0, 40647
507, 19832965062, 2212436, 0, 3647, 2278, 22257, 0, 40647
507, 19833039149, 2212549, 0, 3648, 2279, 22258, 0, 40647
507, 19833100928, 2212665, 0, 3648, 2280, 22260, 0, 40647
507, 19833185642, 2212811, 0, 3648, 2281, 22262, 0, 40647
507, 19834675162, 2212820, 0, 3648, 2282, 22263, 0, 40647
507, 19837701309, 2212840, 0, 3648, 2283, 22263, 1, 40647
507, 19837751830, 2212947, 0, 3648, 2284, 22265, 0, 40647
507, 19837811205, 2213076, 0, 3648, 2285, 22268, 0, 40647
507, 19837874462, 2213194, 0, 3648, 2286, 22269, 0, 40647
507, 19837967917, 2213327, 0, 3649, 2287, 22272, 0, 40647
507, 19838054329, 2213459, 0, 3649, 2288, 22273, 0, 40647
507, 19838121114, 2213598, 0, 3649, 2289, 22276, 0, 40647
507, 19842709072, 2213775, 0, 3650, 2290, 22278, 0, 40647
507, 19842793639, 2213954, 0, 3650, 2291, 22280, 0, 40647
507, 19847820401, 2214884, 0, 3650, 2292, 22282, 0, 40647
507, 19847904076, 2215041, 0, 3650, 2293, 22285, 0, 40647
507, 19848042630, 2215248, 0, 3650, 2294, 22286, 0, 40647
507, 19848114826, 2215361, 0, 3650, 2295, 22287, 0, 40647
507, 19848174373, 2215454, 0, 3650, 2296, 22289, 0, 40647
507, 19852775627, 2215663, 0, 3650, 2297, 22291, 0, 40647
507, 19852888993, 2215874, 0, 3650, 2298, 22294, 0, 40647
507, 19852952634, 2215975, 0, 3650, 2299, 22296, 0, 40647
507, 19853046329, 2216105, 0, 3650, 2300, 22297, 0, 40647
507, 19853103916, 2216205, 0, 3650, 2301, 22299, 0, 40647
507, 19853182190, 2216353, 0, 3650, 2302, 22302, 0, 40647
507, 19857696615, 2216384, 0, 3651, 2303, 22304, 0, 40647
507, 19857770944, 2216541, 0, 3651, 2304, 22307, 0, 40647
507, 19857867100, 2216739, 0, 3651, 2305, 22310, 0, 40647
507, 19857992840, 2216942, 0, 3651, 2306, 22313, 0, 40647
507, 19858133322, 2217170, 0, 3651, 2307, 22317, 0, 40647
507, 19862696480, 2217279, 0, 3653, 2308, 22320, 0, 40647
507, 19862758167, 2217409, 0, 3653, 2309, 22321, 0, 40647
507, 19862834270, 2217570, 0, 3653, 2310, 22323, 0, 40647
507, 19862900721, 2217701, 0, 3653, 2311, 22324, 0, 40647
507, 19862982240, 2217825, 0, 3653, 2312, 22325, 0, 40647
507, 19863166627, 2218115, 0, 3653, 2313, 22326, 0, 40647
507, 19867753246, 2218290, 0, 3653, 2314, 22327, 0, 40647
507, 19867853299, 2218495, 0, 3654, 2315, 22330, 0, 40647
507, 19867918636, 2218594, 0, 3654, 2316, 22331, 0, 40647
507, 19868020202, 2218733, 0, 3655, 2317, 22332, 0, 40647
507, 19868089619, 2218864, 0, 3655, 2318, 22333, 0, 40647
507, 19872719034, 2219141, 0, 3655, 2319, 22334, 0, 40647
507, 19872832406, 2219381, 0, 3655, 2320, 22335, 0, 40647
507, 19872905887, 2219528, 0, 3655, 2321, 22336, 0, 40647
507, 19873069324, 2219769, 0, 3656, 2322, 22338, 0, 40647
507, 19873165551, 2219929, 0, 3656, 2323, 22340, 0, 40647
507, 19877693301, 2219980, 0, 3656, 2324, 22341, 0, 40647
507, 19877818525, 2220212, 0, 3657, 2325, 22342, 0, 40647
507, 19877928636, 2220407, 0, 3657, 2326, 22345, 0, 40647
507, 19877991537, 2220496, 0, 3657, 2327, 22347, 0, 40647
507, 19878171066, 2220817, 0, 3657, 2328, 22348, 0, 40647
507, 19882736178, 2220945, 0, 3657, 2329, 22349, 0, 40647
507, 19882822678, 2221130, 0, 3657, 2330, 22355, 0, 40647
507, 19882917867, 2221324, 0, 3658, 2331, 22356, 0, 40647
507, 19882972938, 2221418, 0, 3658, 2332, 22358, 0, 40647
507, 19883163237, 2221734, 0, 3658, 2333, 22359, 0, 40647
507, 19887708263, 2221815, 0, 3658, 2334, 22361, 0, 40647
507, 19887831891, 2222040, 0, 3658, 2335, 22364, 0, 40647
507, 19888043046, 2222373, 0, 3658, 2336, 22367, 0, 40647
507, 19892697970, 2222651, 0, 3658, 2337, 22368, 0, 40647
507, 19892891391, 2223063, 0, 3659, 2338, 22370, 0, 40647
507, 19893145895, 2223483, 0, 3660, 2339, 22372, 0, 40647
507, 19897697237, 2223581, 0, 3660, 2340, 22373, 0, 40647
507, 19897757824, 2223723, 0, 3660, 2341, 22374, 0, 40647
507, 19897824757, 2223867, 0, 3661, 2342, 22376, 0, 40647
507, 19897923998, 2224053, 0, 3663, 2343, 22378, 0, 40647
507, 19897997904, 2224149, 0, 3663, 2344, 22379, 0, 40647
507, 19898085961, 2224292, 0, 3663, 2345, 22381, 0, 40647
507, 19898136112, 2224396, 0, 3663, 2346, 22383, 0, 40647
507, 19902734052, 2224590, 0, 3663, 2347, 22386, 0, 40647
507, 19902833616, 2224779, 0, 3663, 2348, 22387, 0, 40647
507, 19902908921, 2224921, 0, 3663, 2349, 22389, 0, 40647
507, 19903072626, 2225179, 0, 3663, 2350, 22392, 0, 40647
507, 19903124519, 2225285, 0, 3664, 2351, 22395, 0, 40647
507, 19907748983, 2225552, 0, 3664, 2352, 22396, 0, 40647
507, 19908024062, 2226003, 0, 3665, 2353, 22398, 0, 40647
507, 19908080873, 2226103, 0, 3665, 2354, 22399, 0, 40647
507, 19908160194, 2226266, 0, 3665, 2355, 22400, 0, 40647
507, 19912718070, 2226373, 0, 3665, 2356, 22402, 0, 40647
507, 19912860210, 2226656, 0, 3665, 2357, 22403, 0, 40647
507, 19912936001, 2226789, 0, 3665, 2358, 22405, 0, 40647
507, 19913105458, 2227062, 0, 3665, 2359, 22408, 0, 40647
507, 19913156915, 2227143, 0, 3665, 2360, 22411, 0, 40647
507, 19917737023, 2227292, 0, 3665, 2361, 22412, 0, 40648
507, 19918161898, 2228052, 0, 3667, 2362, 22413, 0, 40648
507, 19922706400, 2228137, 0, 3667, 2363, 22414, 0, 40648
507, 19922808117, 2228354, 0, 3667, 2364, 22419, 0, 40648
507, 19922856332, 2228449, 0, 3667, 2365, 22420, 0, 40648
507, 19923027969, 2228718, 0, 3667, 2366, 22422, 0, 40648
507, 19923087766, 2228828, 0, 3667, 2367, 22427, 0, 40648
507, 19923140133, 2228937, 0, 3668, 2368, 22430, 0, 40648
507, 19927727263, 2229101, 0, 3668, 2369, 22431, 0, 40648
507, 19927822375, 2229305, 0, 3668, 2370, 22433, 0, 40648
507, 19928050596, 2229661, 0, 3668, 2371, 22434, 0, 40648
507, 19932721964, 2229980, 0, 3668, 2372, 22436, 0, 40648
507, 19932799445, 2230141, 0, 3668, 2373, 22437, 0, 40648
507, 19932940301, 2230392, 0, 3668, 2374, 22438, 0, 40648
507, 19933024875, 2230515, 0, 3668, 2375, 22439, 0, 40648
507, 19933090728, 2230618, 0, 3668, 2376, 22442, 0, 40648
507, 19933146439, 2230725, 0, 3668, 2377, 22444, 0, 40648
507, 19934675160, 2230805, 0, 3668, 2378, 22445, 0, 40648
507, 19937721267, 2230869, 0, 3668, 2379, 22445, 1, 40648
507, 19937790558, 2231030, 0, 3669, 2380, 22448, 0, 40648
507, 19937863845, 2231182, 0, 3670, 2381, 22451, 0, 40648
507, 19937967165, 2231338, 0, 3670, 2382, 22452, 0, 40648
507, 19938098171, 2231550, 0, 3670, 2383, 22453, 0, 40648
507, 19938172012, 2231690, 0, 3670, 2384, 22455, 0, 40648
507, 19942808363, 2231945, 0, 3670, 2385, 22456, 0, 40648
507, 19942877472, 2232076, 0, 3671, 2386, 22458, 0, 40648
507, 19943012071, 2232293, 0, 3671, 2387, 22460, 0, 40648
507, 19943110506, 2232459, 0, 3671, 2388, 22461, 0, 40648
507, 19943173799, 2232594, 0, 3671, 2389, 22463, 0, 40648
507, 19947693406, 2232629, 0, 3671, 2390, 22464, 0, 40648
507, 19947876193, 2232988, 0, 3671, 2391, 22466, 0, 40648
507, 19948040604, 2233236, 0, 3671, 2392, 22469, 0, 40648
507, 19948120807, 2233382, 0, 3671, 2393, 22470, 0, 40648
507, 19952759689, 2233642, 0, 3673, 2394, 22471, 0, 40648
507, 19952877754, 2233881, 0, 3675, 2395, 22474, 0, 40648
507, 19952956772, 2234009, 0, 3675, 2396, 22475, 0, 40648
507, 19953047205, 2234144, 0, 3675, 2397, 22476, 0, 40648
507, 19953154467, 2234369, 0, 3675, 2398, 22477, 0, 40648
507, 19957693736, 2234444, 0, 3676, 2399, 22478, 0, 40648
507, 19957900102, 2234872, 0, 3678, 2400, 22480, 0, 40648
507, 19957962649, 2234976, 0, 3679, 2401, 22483, 0, 40648
507, 19958058940, 2235122, 0, 3680, 2402, 22486, 0, 40648
507, 19958136008, 2235255, 0, 3681, 2403, 22488, 0, 40648
507, 19962792063, 2235572, 0, 3682, 2404, 22491, 0, 40648
507, 19962863190, 2235728, 0, 3682, 2405, 22494, 0, 40648
507, 19962999090, 2235935, 0, 3682, 2406, 22495, 0, 40648
507, 19963109902, 2236103, 0, 3682, 2407, 22496, 0, 40648
507, 19967691572, 2236245, 0, 3682, 2408, 22497, 0, 40648
507, 19967777394, 2236430, 0, 3682, 2409, 22499, 0, 40648
507, 19967836813, 2236553, 0, 3682, 2410, 22501, 0, 40648
507, 19968153046, 2237091, 0, 3682, 2411, 22503, 0, 40648
507, 19972758438, 2237285, 0, 3682, 2412, 22504, 0, 40648
507, 19972869622, 2237527, 0, 3683, 2413, 22505, 0, 40648
507, 19973026383, 2237736, 0, 3683, 2414, 22506, 0, 40648
507, 19973115114, 2237898, 0, 3683, 2415, 22507, 0, 40648
507, 19977724377, 2238121, 0, 3683, 2416, 22510, 0, 40648
507, 19977785516, 2238247, 0, 3683, 2417, 22512, 0, 40648
507, 19977866923, 2238426, 0, 3684, 2418, 22516, 0, 40648
507, 19977939732, 2238554, 0, 3685, 2419, 22518, 0, 40648
507, 19978082401, 2238777, 0, 3687, 2420, 22520, 0, 40648
507, 19978152800, 2238918, 0, 3687, 2421, 22521, 0, 40648
507, 19982730180, 2239059, 0, 3687, 2422, 22523, 0, 40648
507, 19982805633, 2239239, 0, 3688, 2423, 22524, 0, 40648
507, 19982981688, 2239521, 0, 3688, 2424, 22526, 0, 40648
507, 19987813586, 2240159, 0, 3689, 2425, 22528, 0, 40648
507, 19987914152, 2240352, 0, 3691, 2426, 22530, 0, 40648
507, 19992694931, 2240827, 0, 3691, 2427, 22532, 0, 40648
507, 19992800075, 2241035, 0, 3691, 2428, 22533, 0, 40648
507, 19992865856, 2241164, 0, 3691, 2429, 22534, 0, 40648
507, 19992934369, 2241272, 0, 3691, 2430, 22537, 0, 40648
507, 19992999342, 2241366, 0, 3691, 2431, 22538, 0, 40648
507, 19993147095, 2241620, 0, 3691, 2432, 22539, 0, 40648
507, 19997781226, 2241915, 0, 3691, 2433, 22541, 0, 40648
507, 19997958437, 2242210, 0, 3691, 2434, 22543, 0, 40648
507, 19998153226, 2242567, 0, 3693, 2435, 22545, 0, 40648
507, 20002780871, 2242833, 0, 3693, 2436, 22546, 0, 40648
507, 20002868144, 2243016, 0, 3693, 2437, 22547, 0, 40648
507, 20002924861, 2243133, 0, 3693, 2438, 22549, 0, 40648
507, 20003042529, 2243315, 0, 3693, 2439, 22551, 0, 40648
507, 20003105184, 2243420, 0, 3694, 2440, 22555, 0, 40648
507, 20003172101, 2243522, 0, 3694, 2441, 22558, 0, 40648
507, 20007700992, 2243578, 0, 3694, 2442, 22559, 0, 40648
507, 20007816806, 2243831, 0, 3695, 2443, 22562, 0, 40648
507, 20007876803, 2243947, 0, 3696, 2444, 22564, 0, 40648
507, 20007933812, 2244040, 0, 3696, 2445, 22565, 0, 40648
507, 20007993991, 2244122, 0, 3696, 2446, 22568, 0, 40648
507, 20008058084, 2244210, 0, 3696, 2447, 22569, 0, 40648
507, 20008141963, 2244370, 0, 3696, 2448, 22570, 0, 40648
507, 20012727816, 2244541, 0, 3696, 2449, 22572, 0, 40648
507, 20012842320, 2244748, 0, 3696, 2450, 22575, 0, 40648
507, 20012934689, 2244906, 0, 3696, 2451, 22577, 0, 40648
507, 20012996804, 2245014, 0, 3696, 2452, 22578, 0, 40648
507, 20013093368, 2245196, 0, 3696, 2453, 22581, 0, 40648
507, 20017709490, 2245399, 0, 3696, 2454, 22583, 0, 40649
507, 20017788804, 2245570, 0, 3696, 2455, 22585, 0, 40649
507, 20017960208, 2245889, 0, 3696, 2456, 22587, 0, 40649
507, 20018102083, 2246096, 0, 3696, 2457, 22589, 0, 40649
507, 20018152568, 2246199, 0, 3696, 2458, 22590, 0, 40649
507, 20022719424, 2246324, 0, 3696, 2459, 22592, 0, 40649
507, 20022842812, 2246578, 0, 3696, 2460, 22594, 0, 40649
507, 20022942331, 2246758, 0, 3696, 2461, 22597, 0, 40649
507, 20027701218, 2247172, 0, 3696, 2462, 22598, 0, 40649
507, 20027783250, 2247342, 0, 3696, 2463, 22603, 0, 40649
507, 20027859563, 2247492, 0, 3697, 2464, 22604, 0, 40649
507, 20027919654, 2247588, 0, 3697, 2465, 22606, 0, 40649
507, 20028067684, 2247828, 0, 3697, 2466, 22607, 0, 40649
507, 20028140733, 2247990, 0, 3698, 2467, 22610, 0, 40649
507, 20032694233, 2248075, 0, 3698, 2468, 22612, 0, 40649
507, 20032796329, 2248285, 0, 3698, 2469, 22615, 0, 40649
507, 20032885394, 2248464, 0, 3698, 2470, 22616, 0, 40649
507, 20032987420, 2248627, 0, 3698, 2471, 22618, 0, 40649
507, 20033076167, 2248759, 0, 3698, 2472, 22619, 0, 40649
507, 20034675161, 2248968, 0, 3698, 2473, 22622, 0, 40649
507, 20037726675, 2249052, 0, 3698, 2474, 22622, 1, 40649
507, 20037862451, 2249335, 0, 3698, 2475, 22624, 0, 40649
507, 20037938314, 2249485, 0, 3698, 2476, 22625, 0, 40649
507, 20038033496, 2249626, 0, 3698, 2477, 22627, 0, 40649
507, 20038093827, 2249725, 0, 3698, 2478, 22628, 0, 40649
507, 20038174310, 2249841, 0, 3698, 2479, 22629, 0, 40649
507, 20042687319, 2249863, 0, 3698, 2480, 22630, 0, 40649
507, 20042784970, 2250064, 0, 3698, 2481, 22633, 0, 40649
507, 20042847159, 2250201, 0, 3699, 2482, 22636, 0, 40649
507, 20042949213, 2250383, 0, 3699, 2483, 22637, 0, 40649
507, 20043055585, 2250537, 0, 3699, 2484, 22639, 0, 40649
